image_name,pothole_id,area_px,perimeter_px,centroid_x_px,centroid_y_px,aabb_x,aabb_y,aabb_w_px,aabb_h_px,minrect_center_x_px,minrect_center_y_px,minrect_width_px,minrect_length_px,minrect_angle_deg,area_m2,perimeter_m,aabb_w_m,aabb_h_m,minrect_width_m,minrect_length_m
217.jpg,1,3578.5,310.9777035713196,155.22444227097014,154.551534628103,121,103,67.0,106.0,154.60403442382812,154.8485565185547,61.620452880859375,92.6119155883789,-64.98310089111328,,,,,,
218.jpg,1,3678.0,294.2497807741165,155.30732282037337,48.55342577487765,121,0,68.0,104.0,154.74899291992188,49.809303283691406,69.64601135253906,85.17615509033203,-44.02897644042969,,,,,,
219.jpg,1,3596.5,300.9777023792267,96.15593864405209,243.8049955975717,45,212,106.0,67.0,96.51310729980469,245.25576782226562,61.210758209228516,93.7916030883789,-66.37062072753906,,,,,,
22.jpg,1,3933.0,322.6518018245697,31.54691075514874,348.9446563268073,0,310,76.0,75.0,37.5,347.0,74.0,75.0,-90.0,,,,,,
220.jpg,1,3457.0,274.5929265022278,243.66883617780348,359.4588757111175,212,307,67.0,93.0,248.4192657470703,356.39093017578125,59.464088439941406,87.23908996582031,-70.20112609863281,,,,,,
221.jpg,1,5508.5,380.43354630470276,139.6963480681371,68.17454842516112,79,31,121.0,77.0,138.6063232421875,66.18311309814453,72.74474334716797,114.19100952148438,-79.77783203125,,,,,,
222.jpg,1,5700.0,387.84775972366333,259.9393859649123,68.25921052631578,197,31,126.0,77.0,258.6853332519531,66.30220031738281,74.91426849365234,118.88399505615234,-80.09581756591797,,,,,,
223.jpg,1,5478.5,380.29140996932983,68.1462991694807,200.8647135773174,31,142,77.0,120.0,66.18310546875,201.8936767578125,72.56726837158203,113.56181335449219,-79.77783203125,,,,,,
224.jpg,1,5662.5,386.43354654312134,68.16347314201619,80.75846946284032,31,18,77.0,126.0,66.40806579589844,81.42723083496094,74.89488983154297,118.59944915771484,-79.9393081665039,,,,,,
225.jpg,1,5518.0,376.19090580940247,142.50081551286698,330.7905038057267,84,292,120.0,77.0,143.8779296875,332.9042053222656,72.74474334716797,113.56181335449219,-79.77783203125,,,,,,
226.jpg,1,4335.5,315.0365775823593,33.58493830008073,329.4249413754661,0,292,86.0,77.0,42.5,330.0,76.0,85.0,-90.0,,,,,,
227.jpg,1,5497.5,379.9482651948929,330.87658026375624,314.8549340609368,292,254,77.0,121.0,332.960205078125,313.62603759765625,72.50819396972656,114.42621612548828,-79.61114501953125,,,,,,
228.jpg,1,5589.0,346.7350620031357,103.28123695353968,57.142780461621044,54,17,109.0,86.0,101.11986541748047,53.49222946166992,80.78153991699219,98.82403564453125,-33.45330810546875,,,,,,
229.jpg,1,5728.5,349.8061295747757,225.5179075383317,57.14704256495301,178,17,108.0,87.0,222.59056091308594,54.38145065307617,75.69135284423828,105.85709381103516,-30.827661514282227,,,,,,
23.jpg,1,4577.0,369.5634889602661,351.37477241278856,307.8879178501202,310,256,75.0,101.0,347.0,306.0,74.0,100.0,-90.0,,,,,,
230.jpg,1,5582.5,340.9777030944824,57.08275862068965,237.35008210180624,17,178,86.0,109.0,53.135154724121094,239.4842529296875,80.5667495727539,99.7500228881836,-33.20656967163086,,,,,,
231.jpg,1,5719.5,347.8061293363571,57.15820147448786,115.14013462715272,17,56,87.0,108.0,54.45587921142578,118.42646789550781,75.80237579345703,105.81462097167969,-30.963754653930664,,,,,,
232.jpg,1,5599.0,344.048770904541,178.9860689408823,341.86604750848363,120,297,109.0,86.0,181.1881103515625,345.4739074707031,81.06461334228516,99.37529754638672,-33.45330810546875,,,,,,
233.jpg,1,5722.5,350.977702498436,56.852512013979904,341.8597349643221,0,296,106.0,87.0,60.02532958984375,344.6817932128906,75.96978759765625,104.72846984863281,-30.547569274902344,,,,,,
234.jpg,1,5591.5,347.806129693985,341.8701600643834,278.37410951146086,297,229,86.0,109.0,345.6153564453125,275.9230651855469,80.43153381347656,98.73663330078125,-33.690067291259766,,,,,,
235.jpg,1,5685.0,335.2792181968689,151.05511580181764,51.39692172383465,103,12,98.0,85.0,148.12989807128906,48.384342193603516,85.3663101196289,86.61905670166016,-72.6459732055664,,,,,,
236.jpg,1,5826.5,343.17871272563934,273.92419691638776,51.423152836179526,223,12,106.0,85.0,272.9000244140625,45.70000457763672,83.62894439697266,95.25650024414062,-63.4349479675293,,,,,,
237.jpg,1,5679.0,339.9066352844238,51.38874214943945,189.576686036274,12,140,85.0,99.0,48.305870056152344,192.10826110839844,85.17178344726562,87.38115692138672,-72.29956817626953,,,,,,
238.jpg,1,5824.5,340.8355669975281,51.46052593927948,66.68784158869144,12,12,85.0,107.0,45.741600036621094,67.76716613769531,83.55326843261719,94.42742156982422,-63.924644470214844,,,,,,
239.jpg,1,5684.0,336.24978041648865,131.22932793807178,347.5172120572367,82,303,98.0,85.0,134.2494354248047,350.39892578125,85.1530990600586,86.07777404785156,-73.39302062988281,,,,,,
24.jpg,1,3444.0,338.2497807741165,157.25996902826168,44.258710801393725,115,6,78.0,81.0,151.54339599609375,40.48717498779297,68.61905670166016,82.0920181274414,-79.90249633789062,,,,,,
240.jpg,1,3555.5,264.9533178806305,23.837997468710448,344.0805325083204,0,303,61.0,83.0,29.999996185302734,343.9999694824219,59.99999237060547,81.99998474121094,-90.0,,,,,,
241.jpg,1,5674.0,331.6223638057709,347.5638585360122,326.1226060392433,303,278,85.0,98.0,350.7596740722656,323.2530517578125,84.90828704833984,86.73253631591797,-72.29956817626953,,,,,,
242.jpg,1,5448.0,357.56348848342896,70.1129772393539,62.41660548213411,21,14,98.0,90.0,68.77149200439453,67.67263793945312,85.46656799316406,92.2418212890625,-29.475889205932617,,,,,,
243.jpg,1,5619.0,364.5340504646301,190.62786972770957,62.35341401198315,140,14,98.0,91.0,186.28675842285156,65.13188934326172,90.90802001953125,91.15125274658203,-17.700429916381836,,,,,,
244.jpg,1,5455.0,352.8771971464157,62.335044301863725,270.61460433852733,14,223,90.0,97.0,67.49230194091797,271.8615417480469,85.33589172363281,91.28956604003906,-29.744882583618164,,,,,,
245.jpg,1,5640.5,355.66399371623993,62.38882486777176,149.88204355405844,14,103,91.0,98.0,65.84357452392578,152.96437072753906,89.79981994628906,92.29179382324219,-20.854455947875977,,,,,,
246.jpg,1,5449.0,353.22034311294556,212.21731816235393,336.67440508961886,164,296,97.0,90.0,213.0735321044922,331.4558410644531,86.09228515625,91.75173950195312,-30.963756561279297,,,,,,
247.jpg,1,5603.5,353.8061294555664,91.67094970405401,336.48657089319175,46,295,97.0,91.0,94.01725769042969,332.7069091796875,89.02576446533203,92.70234680175781,-23.198591232299805,,,,,,
248.jpg,1,5442.0,358.0487699508667,336.6464228837437,245.1779064069582,296,196,90.0,98.0,331.0711975097656,244.38973999023438,86.4448471069336,91.53213500976562,-30.579225540161133,,,,,,
249.jpg,1,5766.5,359.4629831314087,115.13306742969449,61.65779357784906,64,23,108.0,85.0,118.48471069335938,65.13536834716797,77.54630279541016,105.08941650390625,-71.02959442138672,,,,,,
25.jpg,1,3578.5,342.4924212694168,281.0412649620418,44.399329327930694,237,6,87.0,82.0,277.5421447753906,36.691619873046875,67.47196960449219,86.84036254882812,-71.1310043334961,,,,,,
250.jpg,1,5925.0,363.36247849464417,235.93966244725738,61.593361462728545,184,22,110.0,86.0,238.39279174804688,64.57485961914062,82.23442077636719,103.57584381103516,-70.46334838867188,,,,,,
251.jpg,1,5746.0,355.2203426361084,61.64557953358858,225.65114862513053,23,171,85.0,107.0,64.74411010742188,222.88076782226562,77.3985366821289,104.14373016357422,-71.02959442138672,,,,,,
252.jpg,1,5930.0,361.56348848342896,61.64308600337268,104.4807476110174,22,47,86.0,111.0,64.59355163574219,102.20789337158203,82.69891357421875,104.30057525634766,-69.22774505615234,,,,,,
253.jpg,1,5760.5,356.63455617427826,167.237305789428,337.3450221334954,112,292,107.0,85.0,163.7799072265625,334.0493469238281,77.72361755371094,103.81864929199219,-71.02959442138672,,,,,,
254.jpg,1,5646.5,346.8355667591095,48.79612739455119,337.1301100977006,0,292,99.0,86.0,47.215797424316406,335.5281982421875,81.90000915527344,96.70524597167969,-70.46334838867188,,,,,,
255.jpg,1,5752.0,359.7056243419647,337.3179473806212,290.2313977746871,292,239,85.0,108.0,333.7947082519531,293.460693359375,77.3985366821289,105.08941650390625,-71.02959442138672,,,,,,
256.jpg,1,4406.0,313.48022866249084,32.149909214707215,68.04312301407172,0,31,81.0,78.0,40.0,69.5,77.0,80.0,-90.0,,,,,,
257.jpg,1,5949.0,370.0487697124481,141.92550568723033,68.00764834425954,92,31,112.0,78.0,147.3745880126953,69.86502075195312,75.85934448242188,112.5100326538086,-2.2906100749969482,,,,,,
258.jpg,1,5768.5,364.6345567703247,68.13056542717632,318.89309757013666,31,261,77.0,109.0,69.0,315.0,76.0,108.0,-90.0,,,,,,
259.jpg,1,5912.5,366.63455629348755,68.03348837209302,198.59103594080338,31,138,78.0,111.0,69.86579895019531,193.14535522460938,75.81938171386719,111.5508041381836,-2.290609836578369,,,,,,
26.jpg,1,3445.5,340.49242079257965,44.21840081265419,183.48735065060706,6,149,81.0,78.0,40.82790756225586,189.17051696777344,68.8245849609375,81.89112091064453,-80.27242279052734,,,,,,
260.jpg,1,5796.0,361.70562386512756,260.43087186565447,330.93834828617435,203,291,108.0,78.0,255.9049530029297,329.123779296875,76.25902557373047,107.15431213378906,-2.2906100749969482,,,,,,
261.jpg,1,5936.5,364.6345559358597,140.24964204497599,331.0221791740363,80,291,110.0,78.0,134.5,329.5,77.0,109.0,-90.0,,,,,,
262.jpg,1,5772.5,363.46298348903656,330.9848996679659,196.9843510899379,292,146,77.0,110.0,330.0,200.5,76.0,109.0,-90.0,,,,,,
263.jpg,1,6217.5,388.291410446167,79.26192199437072,58.75319662243667,30,9,96.0,97.0,79.41368865966797,56.1461067199707,88.89067840576172,97.5239486694336,-12.308015823364258,,,,,,
264.jpg,1,4468.5,315.9238797426224,58.555145276192604,372.6368654656671,9,334,97.0,66.0,57.0,366.5,65.0,96.0,-90.0,,,,,,
265.jpg,1,6195.0,393.3624782562256,58.746865751950494,261.39424266881895,9,215,97.0,97.0,55.99024200439453,260.7878112792969,88.63081359863281,97.64055633544922,-12.094757080078125,,,,,,
266.jpg,1,6036.5,389.11983728408813,324.1306772688368,340.1169551892653,275,294,101.0,97.0,326.6083679199219,342.0079345703125,90.75520324707031,91.49019622802734,-12.92599868774414,,,,,,
267.jpg,1,6213.5,390.776692032814,203.0648319519326,340.26724068560395,157,294,97.0,97.0,202.23587036132812,343.0394287109375,89.10384368896484,96.76010131835938,-12.308015823364258,,,,,,
268.jpg,1,6047.0,392.6761863231659,340.1377542583099,133.23628796648475,294,82,97.0,101.0,342.2112731933594,130.4332733154297,91.20098114013672,91.47701263427734,-12.757532119750977,,,,,,
269.jpg,1,5888.5,363.605118393898,47.91613597124338,68.86779315615182,5,17,97.0,105.0,45.13894271850586,66.93922424316406,86.58645629882812,96.95674896240234,-53.88066101074219,,,,,,
27.jpg,1,3563.5,347.32084810733795,44.28618867218558,59.65305645199008,6,18,82.0,86.0,36.51268005371094,62.96392059326172,66.60318756103516,87.38481903076172,-70.64100646972656,,,,,,
270.jpg,1,6050.0,369.5046133995056,167.87066115702478,68.79763085399449,122,16,100.0,106.0,165.4137725830078,67.53449249267578,90.35348510742188,92.92789459228516,-48.366458892822266,,,,,,
271.jpg,1,5876.5,364.2914105653763,68.86936668651975,292.63283133384385,17,239,105.0,97.0,67.00000762939453,295.0,86.21414947509766,96.78667449951172,-54.782405853271484,,,,,,
272.jpg,1,6063.0,372.81832218170166,68.85953048545824,172.8018857551267,16,119,106.0,100.0,67.14559173583984,175.50672912597656,91.11857604980469,93.57693481445312,-48.69138717651367,,,,,,
273.jpg,1,5890.0,369.705624461174,234.355857385399,330.1686191284663,181,278,97.0,105.0,237.0770721435547,332.27789306640625,85.48162841796875,97.82196044921875,-54.16234588623047,,,,,,
274.jpg,1,6053.5,371.7472541332245,114.35582720740068,330.1697640483467,60,278,101.0,106.0,116.74593353271484,331.7937927246094,90.60002899169922,93.11444091796875,-49.144622802734375,,,,,,
275.jpg,1,5892.0,364.53405117988586,330.07886399637925,222.9698744059742,278,180,105.0,97.0,332.26849365234375,220.47422790527344,86.0989990234375,97.03582763671875,-54.29330825805664,,,,,,
276.jpg,1,4336.5,293.32084929943085,49.082286021753326,190.5206579807064,0,150,99.0,79.0,47.76863479614258,192.35504150390625,60.322269439697266,101.42042541503906,-29.85901641845703,,,,,,
277.jpg,1,5133.0,311.078208565712,287.0164945775699,187.7806675758166,255,136,73.0,111.0,281.9927062988281,190.97698974609375,69.90737915039062,100.49187469482422,-62.560272216796875,,,,,,
278.jpg,1,2618.0,211.48022854328156,95.61147186147186,270.8160809778457,66,235,56.0,72.0,99.25001525878906,271.2500305175781,59.39696502685547,62.93250274658203,-45.0,,,,,,
279.jpg,1,4385.0,271.27921748161316,191.05207145572024,247.15081717977952,153,207,78.0,78.0,190.91726684570312,244.5069122314453,74.24266815185547,79.14234161376953,-4.763641834259033,,,,,,
28.jpg,1,3448.0,337.9066346883774,125.00246519721578,354.73114849187937,90,313,79.0,81.0,130.77700805664062,358.2480163574219,69.51018524169922,82.06958770751953,-80.16643524169922,,,,,,
280.jpg,1,4340.0,271.62236535549164,363.018356374808,65.79481566820276,317,25,83.0,79.0,365.2923278808594,63.83845520019531,74.46221923828125,78.84750366210938,-52.12501525878906,,,,,,
281.jpg,1,5473.0,312.04877042770386,235.40812473354038,191.01571350264936,189,142,87.0,103.0,238.8803253173828,190.74371337890625,68.94923400878906,106.09979248046875,-31.37300682067871,,,,,,
282.jpg,1,5991.5,332.49242198467255,272.02289354363126,241.64202064035157,227,197,103.0,93.0,270.43109130859375,243.863037109375,81.2818832397461,100.08259582519531,-49.89908981323242,,,,,,
283.jpg,1,5461.5,317.80613052845,278.3012908541609,66.54771277732003,229,20,94.0,97.0,281.6709899902344,65.67180633544922,69.0030517578125,105.83956909179688,-40.10090637207031,,,,,,
284.jpg,1,5978.0,334.24978053569794,234.90024534403923,83.81808297089327,191,27,92.0,103.0,237.40966796875,85.55944061279297,81.93482208251953,100.80780029296875,-50.04245376586914,,,,,,
285.jpg,1,4014.5,280.4924236536026,290.716652136007,339.028314028314,247,295,86.0,87.0,290.5413818359375,341.3204040527344,69.51984405517578,76.61557006835938,-55.22216796875,,,,,,
286.jpg,1,2633.0,221.88224959373474,302.6981896442587,82.3350424104317,273,49,59.0,63.0,302.8512878417969,79.87581634521484,57.82523727416992,58.20142364501953,-83.82982635498047,,,,,,
287.jpg,1,4181.5,277.5218595266342,345.0298537207541,167.44533460879268,305,127,87.0,79.0,343.7011413574219,168.17083740234375,68.4728012084961,84.23995971679688,-54.057891845703125,,,,,,
288.jpg,1,8509.0,422.04876923561096,68.28677478747991,267.7988208563482,0,216,126.0,114.0,71.35519409179688,269.8966064453125,111.95219421386719,116.95924377441406,-26.916553497314453,,,,,,
289.jpg,1,5989.0,329.9066354036331,308.9943507541604,48.9089163466355,265,2,99.0,96.0,306.6726989746094,50.60270690917969,81.89080047607422,99.45899200439453,-41.72951126098633,,,,,,
29.jpg,1,3448.5,335.6639939546585,354.7950799864675,332.21864578802376,313,290,81.0,79.0,358.59307861328125,326.9365234375,69.0189208984375,81.76577758789062,-79.28688049316406,,,,,,
290.jpg,1,4174.5,278.3502858877182,111.84030023555715,172.24905178264862,68,135,86.0,75.0,111.16642761230469,173.74842834472656,68.55386352539062,84.43806457519531,-8.914926528930664,,,,,,
291.jpg,1,5387.0,324.3330417871475,246.4214157539756,230.79289647917827,190,185,111.0,90.0,247.34181213378906,227.59954833984375,64.67485046386719,116.79471588134766,-48.12213134765625,,,,,,
292.jpg,1,7048.0,354.190905213356,165.38706015891032,120.45121547483919,114,68,101.0,110.0,164.75648498535156,116.77462768554688,74.32933807373047,126.18927001953125,-33.17851257324219,,,,,,
293.jpg,1,4368.0,275.7644989490509,177.52709096459094,173.4247557997558,142,132,78.0,82.0,179.42599487304688,173.9404296875,74.39286041259766,78.8114013671875,-77.7352294921875,,,,,,
294.jpg,1,5517.5,308.97770142555237,209.9491013442078,72.38263102250414,162,32,102.0,87.0,209.80149841308594,69.41726684570312,68.49575805664062,105.88172912597656,-31.5347900390625,,,,,,
295.jpg,1,3269.5,248.55129742622375,76.57837589845542,71.33822704796859,32,42,85.0,60.0,73.41583251953125,72.21601867675781,58.54905700683594,83.09461975097656,-7.765166282653809,,,,,,
296.jpg,1,3982.0,274.45079123973846,83.78658128243762,198.21940398459734,53,147,66.0,95.0,80.58385467529297,198.22079467773438,58.99173355102539,98.09729766845703,-25.559965133666992,,,,,,
297.jpg,1,4102.0,267.5634902715683,85.11092150170649,167.14598569803346,45,129,81.0,86.0,84.17613220214844,165.68771362304688,71.13605499267578,73.2441635131836,-46.0416259765625,,,,,,
298.jpg,1,5252.0,299.76450085639954,173.06026275704494,332.0976770753999,133,290,84.0,89.0,170.26217651367188,331.2270202636719,78.40411376953125,88.94635009765625,-73.41265869140625,,,,,,
299.jpg,1,4063.5,269.1787129640579,309.22447807719124,259.67856117468517,264,216,82.0,82.0,311.0440673828125,261.3261413574219,58.18083190917969,90.63636016845703,-39.52262878417969,,,,,,
3.jpg,1,3575.0,309.7644991874695,66.89692307692307,107.391655011655,27,79,87.0,68.0,62.70000076293945,109.10000610351562,64.8459701538086,87.20664978027344,-63.4349479675293,,,,,,
30.jpg,1,3281.5,280.89444160461426,24.733912336837825,63.30565290263599,0,17,61.0,83.0,30.0,58.0,60.0,82.0,-90.0,,,,,,
300.jpg,1,6969.5,352.49242079257965,211.75457349881628,286.48391802377023,146,248,126.0,75.0,208.5,285.0,74.0,125.0,-90.0,,,,,,
301.jpg,1,5441.5,312.977702498436,103.37357958896136,206.99399675334618,59,158,87.0,104.0,101.69231414794922,204.5384521484375,68.46717071533203,106.42179870605469,-60.2551155090332,,,,,,
302.jpg,1,4059.5,269.52185797691345,69.83647411421767,242.74730057067782,33,194,72.0,90.0,72.44743347167969,242.5499267578125,58.21541976928711,90.31414794921875,-70.09625244140625,,,,,,
303.jpg,1,4004.5,264.7523057460785,155.87326757397926,329.40953926832316,117,294,71.0,80.0,151.63967895507812,333.39898681640625,69.9034194946289,78.76416778564453,-89.01223754882812,,,,,,
304.jpg,1,7022.5,347.6639940738678,110.9753174320636,317.73005814643403,71,259,78.0,126.0,109.17335510253906,320.5518493652344,74.39696502685547,125.46234130859375,-82.09283447265625,,,,,,
305.jpg,1,8536.0,420.1320320367813,141.59971493283348,228.67258278662916,72,174,124.0,117.0,145.32638549804688,228.5040283203125,112.39051818847656,117.84000396728516,-63.77803421020508,,,,,,
306.jpg,1,4242.5,298.14927566051483,329.78813592614415,237.6146533097623,295,181,65.0,114.0,325.7017517089844,237.1552734375,61.660179138183594,111.74980926513672,-81.46923065185547,,,,,,
307.jpg,1,5993.5,335.32084929943085,111.71827813464587,240.4697032896749,67,194,101.0,95.0,109.75,242.25,81.31727600097656,100.40914916992188,-45.0,,,,,,
308.jpg,1,4013.0,280.3919166326523,337.1897582855719,177.92773486169946,295,133,87.0,87.0,334.4046936035156,177.57882690429688,69.55921936035156,76.64124298095703,-50.90614318847656,,,,,,
309.jpg,1,7013.0,350.6761873960495,179.48604971719186,308.75745044916584,130,257,104.0,107.0,176.25003051757812,310.2500305175781,74.24620819091797,125.86500549316406,-45.0,,,,,,
31.jpg,1,4288.5,342.8355669975281,139.20018654541215,63.48311375383778,96,17,83.0,83.0,134.1319580078125,60.012603759765625,80.44703674316406,82.45002746582031,-10.491477012634277,,,,,,
310.jpg,1,5372.0,320.1076445579529,308.33835939439064,141.5193596425912,276,80,66.0,120.0,306.7738342285156,139.158935546875,64.08307647705078,116.05168914794922,-8.53076457977295,,,,,,
311.jpg,1,3257.5,245.58073389530182,335.67485290355586,240.62312611921206,289,214,84.0,58.0,330.280029296875,244.9599609375,59.396968841552734,79.19596099853516,-8.13010311126709,,,,,,
312.jpg,1,5228.0,307.2203425168991,203.03184774292274,49.951096659015555,154,10,97.0,88.0,201.50804138183594,47.40701675415039,78.95188903808594,88.78623962402344,-27.072080612182617,,,,,,
313.jpg,1,4254.5,293.52185893058777,258.75825596427313,102.70952324989226,229,48,65.0,110.0,262.7577209472656,102.32989501953125,61.03742980957031,111.38287353515625,-5.5275397300720215,,,,,,
314.jpg,1,4006.0,277.1370828151703,147.2898152770844,139.57630221334665,106,100,81.0,73.0,145.46347045898438,141.279541015625,69.9380111694336,76.55176544189453,-15.751173973083496,,,,,,
315.jpg,1,4015.5,263.2375875711441,175.10185531067114,299.3234964512514,136,264,74.0,79.0,172.04611206054688,303.59759521484375,69.09332275390625,79.97272491455078,-5.290081024169922,,,,,,
316.jpg,1,8529.0,422.9604570865631,142.2281236565443,114.21772775237426,88,59,113.0,118.0,144.0,117.5,112.0,117.0,-90.0,,,,,,
317.jpg,1,5448.5,317.5218585729599,302.11712703802266,147.55902236089443,251,111,106.0,71.0,303.2691955566406,144.67190551757812,68.30340576171875,105.0586929321289,-4.666858673095703,,,,,,
318.jpg,1,3166.0,240.99494683742523,111.58459675721204,366.34791535060015,81,335,73.0,65.0,117.0,367.0,64.0,72.0,-90.0,,,,,,
319.jpg,1,5487.0,313.56348752975464,192.90155519105764,241.89089362736163,146,200,99.0,91.0,192.5027313232422,238.4228515625,68.98347473144531,106.23178100585938,-37.77568435668945,,,,,,
32.jpg,1,4162.0,350.87719666957855,63.36997437129585,322.89219926317475,17,280,83.0,87.0,65.58563232421875,327.6883850097656,74.56729125976562,90.37456512451172,-24.443954467773438,,,,,,
320.jpg,1,4237.5,295.52185893058777,281.8746902654867,161.0751622418879,226,126,112.0,62.0,281.5,156.5,61.0,111.0,-90.0,,,,,,
321.jpg,1,4002.5,273.1787145137787,125.52333957942952,64.54857380803664,92,18,75.0,88.0,122.55551147460938,65.98733520507812,59.442108154296875,97.89627075195312,-51.49934768676758,,,,,,
322.jpg,1,4173.0,280.735063791275,65.81452192667146,264.292155922997,25,222,87.0,84.0,69.28121948242188,263.1908264160156,71.2811279296875,82.54071044921875,-55.840309143066406,,,,,,
323.jpg,1,5242.0,302.30865585803986,112.1316291491797,74.01774132010684,71,31,83.0,86.0,111.63055419921875,73.1251220703125,81.6465072631836,84.69020080566406,-88.72696685791016,,,,,,
324.jpg,1,4138.5,279.3797241449356,246.25629253755386,241.90362852885505,207,205,83.0,71.0,245.01536560058594,242.86398315429688,68.25083923339844,83.58114624023438,-75.42578125,,,,,,
325.jpg,1,8536.0,420.27416729927063,325.1649289284598,279.30498281786936,258,225,124.0,116.0,328.4591369628906,278.5560302734375,112.23171997070312,117.34644317626953,-70.60218811035156,,,,,,
326.jpg,1,4227.5,266.894443154335,230.2428543268283,112.3331362113148,193,76,76.0,79.0,229.7911376953125,114.51213073730469,75.8092269897461,76.89160919189453,-87.61405944824219,,,,,,
327.jpg,1,3967.5,269.8650059700012,335.3687460617517,312.40550304557866,307,265,61.0,97.0,337.90692138671875,313.7919616699219,58.349342346191406,96.88793182373047,-86.3477783203125,,,,,,
328.jpg,1,2654.0,240.5929275751114,176.39437327304697,211.33006782215523,146,167,74.0,76.0,173.98533630371094,213.95204162597656,45.477535247802734,87.20149230957031,-40.19204330444336,,,,,,
329.jpg,1,4223.5,267.66399586200714,291.33443826210487,339.3930389487392,254,295,75.0,91.0,293.20001220703125,339.9000244140625,75.57909393310547,76.02630615234375,-26.565052032470703,,,,,,
33.jpg,1,4279.5,345.1787129640579,63.327919928340535,201.536121821085,17,163,83.0,82.0,60.11483383178711,206.4971466064453,79.42921447753906,82.60184478759766,-10.885526657104492,,,,,,
330.jpg,1,4181.0,281.2203426361084,310.9046081479709,312.44259746472136,271,268,83.0,87.0,314.81695556640625,312.20941162109375,70.3367919921875,82.3769760131836,-42.51044464111328,,,,,,
331.jpg,1,5388.0,320.5929266214371,233.60146003464487,336.3085251175452,184,293,107.0,80.0,236.5404052734375,335.79241943359375,64.75145721435547,117.08413696289062,-75.61860656738281,,,,,,
332.jpg,1,4361.5,274.2081505060196,159.5200810118843,126.14937521494899,123,87,77.0,84.0,158.48406982421875,123.55414581298828,74.22207641601562,78.69136810302734,-28.61046028137207,,,,,,
333.jpg,1,4021.5,265.3797233104706,156.72916407642253,104.31389614157237,115,69,86.0,72.0,155.45361328125,110.05134582519531,70.11729431152344,79.94715881347656,-24.702428817749023,,,,,,
334.jpg,1,4042.0,265.96550965309143,194.15714167903678,147.28830611908293,158,109,72.0,84.0,189.90150451660156,150.40225219726562,70.42369079589844,79.67882537841797,-78.90628051757812,,,,,,
335.jpg,1,8532.0,423.8477600812912,301.6544772620722,256.9738435693077,243,185,114.0,128.0,300.9607849121094,260.4342041015625,112.10958862304688,118.10958862304688,-41.112091064453125,,,,,,
336.jpg,1,4009.0,274.16652035713196,307.57587095701336,255.8394030098944,268,222,77.0,69.0,305.47418212890625,257.22076416015625,67.87052154541016,75.71485137939453,-2.7927021980285645,,,,,,
337.jpg,1,4353.5,269.5218584537506,201.1900769495808,130.57635618850733,167,92,75.0,79.0,204.0,131.0,74.0,78.0,-90.0,,,,,,
338.jpg,1,5988.0,333.2203434705734,299.2132598530394,254.5114117123135,256,207,99.0,97.0,296.8559265136719,256.2326354980469,81.46724700927734,100.6333236694336,-41.30861282348633,,,,,,
339.jpg,1,3981.5,274.89444231987,92.87354012306919,132.4708024613839,53,94,82.0,79.0,90.16876220703125,133.13223266601562,69.41078186035156,75.6843490600586,-72.47443389892578,,,,,,
34.jpg,1,4166.5,351.32084834575653,264.77139085563425,335.6596663866555,222,300,87.0,83.0,268.0670471191406,339.44866943359375,79.9579849243164,85.0568618774414,-10.885528564453125,,,,,,
340.jpg,1,5993.5,330.4924215078354,159.15188676621895,286.80815327716135,114,236,95.0,100.0,156.9644317626953,288.1577453613281,80.99188232421875,100.49452209472656,-27.095552444458008,,,,,,
341.jpg,1,4201.5,269.66399562358856,318.8738149073743,293.4367884485699,273,257,95.0,71.0,323.12060546875,294.66766357421875,73.24515533447266,80.8381118774414,-57.52880859375,,,,,,
342.jpg,1,33049.0,1040.3473182916641,199.7774113185472,205.82224878211142,53,85,312.0,224.0,213.14340209960938,198.43894958496094,151.784912109375,329.442626953125,-18.35783576965332,,,,,,
343.jpg,1,33072.0,1041.518892288208,203.19205571681985,149.85155116110306,101,3,224.0,312.0,210.60000610351562,163.29998779296875,151.4730987548828,329.8255615234375,-18.43494987487793,,,,,,
344.jpg,1,40730.5,1154.340180158615,310.7613295523829,270.3928096471522,153,79,247.0,321.0,310.8177490234375,269.484375,207.77957153320312,364.6092529296875,-64.46719360351562,,,,,,
345.jpg,1,40416.5,1174.222428560257,186.68043991933988,274.3113373663396,19,92,272.0,308.0,181.283203125,279.117431640625,211.13111877441406,354.52239990234375,-64.46719360351562,,,,,,
346.jpg,1,41726.5,1194.5655747652054,127.28292172440375,184.65350556600723,0,19,315.0,272.0,123.99320220947266,180.24786376953125,211.3026885986328,359.6318359375,-64.36734771728516,,,,,,
347.jpg,1,18139.5,767.8548990488052,254.1291105046997,254.035557760688,127,185,232.0,164.0,245.13650512695312,253.38609313964844,127.28691101074219,226.46592712402344,-64.47029876708984,,,,,,
348.jpg,1,34460.5,1140.163554906845,217.2286772778495,84.29446274236686,55,0,344.0,198.0,223.21702575683594,84.4249496459961,182.49290466308594,360.527099609375,-7.765166282653809,,,,,,
349.jpg,1,24715.5,1001.8204098939896,313.54032219996895,219.74844395891915,211,91,189.0,259.0,314.35479736328125,214.9241943359375,174.23556518554688,271.2776184082031,-7.84170389175415,,,,,,
